,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount,code,Latitude,Longitude
265,Arunachal Pradesh,2021,2,Peer-to-peer payments,762946,4000960152.0755496,AR,28.0937702,94.5921326
266,Arunachal Pradesh,2021,2,Recharge & bill payments,556680,165579844.25105897,AR,28.0937702,94.5921326
267,Arunachal Pradesh,2021,2,Merchant payments,243375,283709438.5363142,AR,28.0937702,94.5921326
268,Arunachal Pradesh,2021,2,Financial Services,1582,2761076.7934988844,AR,28.0937702,94.5921326
269,Arunachal Pradesh,2021,2,Others,3755,3415105.337960117,AR,28.0937702,94.5921326
270,Arunachal Pradesh,2021,3,Peer-to-peer payments,986088,5033603845.032885,AR,28.0937702,94.5921326
271,Arunachal Pradesh,2021,3,Recharge & bill payments,600102,187390578.30403772,AR,28.0937702,94.5921326
272,Arunachal Pradesh,2021,3,Merchant payments,314658,449869060.7842621,AR,28.0937702,94.5921326
273,Arunachal Pradesh,2021,3,Financial Services,1934,3348547.8272713376,AR,28.0937702,94.5921326
274,Arunachal Pradesh,2021,3,Others,4185,3912143.3503634185,AR,28.0937702,94.5921326
275,Arunachal Pradesh,2021,4,Peer-to-peer payments,1227616,6022733378.120082,AR,28.0937702,94.5921326
276,Arunachal Pradesh,2021,4,Recharge & bill payments,633248,207784816.33218512,AR,28.0937702,94.5921326
277,Arunachal Pradesh,2021,4,Merchant payments,521447,704195694.9939187,AR,28.0937702,94.5921326
278,Arunachal Pradesh,2021,4,Financial Services,2386,3933557.2795471298,AR,28.0937702,94.5921326
279,Arunachal Pradesh,2021,4,Others,5901,4862905.885615055,AR,28.0937702,94.5921326
280,Arunachal Pradesh,2022,1,Peer-to-peer payments,1403584,6670641250.45945,AR,28.0937702,94.5921326
281,Arunachal Pradesh,2022,1,Merchant payments,720803,917155358.717718,AR,28.0937702,94.5921326
282,Arunachal Pradesh,2022,1,Recharge & bill payments,670576,231933129.00412333,AR,28.0937702,94.5921326
283,Arunachal Pradesh,2022,1,Financial Services,3053,3359625.792926075,AR,28.0937702,94.5921326
284,Arunachal Pradesh,2022,1,Others,6052,5002264.113148138,AR,28.0937702,94.5921326
285,Arunachal Pradesh,2022,2,Peer-to-peer payments,1751568,7627061474.687715,AR,28.0937702,94.5921326
286,Arunachal Pradesh,2022,2,Merchant payments,1108353,1255513517.3639429,AR,28.0937702,94.5921326
287,Arunachal Pradesh,2022,2,Recharge & bill payments,688770,241162643.1948016,AR,28.0937702,94.5921326
288,Arunachal Pradesh,2022,2,Financial Services,2466,4063469.0998270046,AR,28.0937702,94.5921326
289,Arunachal Pradesh,2022,2,Others,5768,3864269.879579009,AR,28.0937702,94.5921326
290,Arunachal Pradesh,2022,3,Peer-to-peer payments,1967086,7365427284.274204,AR,28.0937702,94.5921326
291,Arunachal Pradesh,2022,3,Merchant payments,1316326,1413247143.4889915,AR,28.0937702,94.5921326
292,Arunachal Pradesh,2022,3,Recharge & bill payments,649322,238448083.80779752,AR,28.0937702,94.5921326
293,Arunachal Pradesh,2022,3,Financial Services,1997,4763324.776043448,AR,28.0937702,94.5921326
294,Arunachal Pradesh,2022,3,Others,4687,3224948.7015704075,AR,28.0937702,94.5921326
295,Arunachal Pradesh,2022,4,Peer-to-peer payments,2251135,7768088687.67791,AR,28.0937702,94.5921326
296,Arunachal Pradesh,2022,4,Merchant payments,1704968,1669602212.9174638,AR,28.0937702,94.5921326
297,Arunachal Pradesh,2022,4,Recharge & bill payments,669151,239412553.61214688,AR,28.0937702,94.5921326
298,Arunachal Pradesh,2022,4,Financial Services,2617,3785469.399336656,AR,28.0937702,94.5921326
299,Arunachal Pradesh,2022,4,Others,4838,4020773.895396032,AR,28.0937702,94.5921326
300,Assam,2018,1,Recharge & bill payments,632092,93491181.1405638,AS,26.4073841,93.2551303
301,Assam,2018,1,Peer-to-peer payments,318025,993525195.9818656,AS,26.4073841,93.2551303
302,Assam,2018,1,Merchant payments,40482,34501622.89266755,AS,26.4073841,93.2551303
303,Assam,2018,1,Financial Services,18172,4936862.200688562,AS,26.4073841,93.2551303
304,Assam,2018,1,Others,48110,31349593.99668264,AS,26.4073841,93.2551303
305,Assam,2018,2,Recharge & bill payments,984160,174427478.21340805,AS,26.4073841,93.2551303
306,Assam,2018,2,Peer-to-peer payments,530781,2064314053.1339967,AS,26.4073841,93.2551303
307,Assam,2018,2,Merchant payments,79307,73366344.80739225,AS,26.4073841,93.2551303
308,Assam,2018,2,Financial Services,22773,7051504.657611102,AS,26.4073841,93.2551303
309,Assam,2018,2,Others,46852,31425754.725386057,AS,26.4073841,93.2551303
310,Assam,2018,3,Recharge & bill payments,1275136,254569069.32411745,AS,26.4073841,93.2551303
311,Assam,2018,3,Peer-to-peer payments,843571,3424136709.5088205,AS,26.4073841,93.2551303
312,Assam,2018,3,Merchant payments,159532,96783839.37466942,AS,26.4073841,93.2551303
313,Assam,2018,3,Financial Services,22677,4741123.821880115,AS,26.4073841,93.2551303
314,Assam,2018,3,Others,50935,30904247.88478589,AS,26.4073841,93.2551303
315,Assam,2018,4,Recharge & bill payments,1703488,317661277.3470997,AS,26.4073841,93.2551303
316,Assam,2018,4,Peer-to-peer payments,1279089,5284776455.070784,AS,26.4073841,93.2551303
317,Assam,2018,4,Merchant payments,667293,240563395.2777939,AS,26.4073841,93.2551303
318,Assam,2018,4,Financial Services,28035,6331912.52655252,AS,26.4073841,93.2551303
319,Assam,2018,4,Others,56267,38689818.79087821,AS,26.4073841,93.2551303
320,Assam,2019,1,Recharge & bill payments,1993220,400281677.94382846,AS,26.4073841,93.2551303
321,Assam,2019,1,Peer-to-peer payments,1976310,7291433300.700247,AS,26.4073841,93.2551303
322,Assam,2019,1,Merchant payments,494871,266644645.74929428,AS,26.4073841,93.2551303
323,Assam,2019,1,Financial Services,20162,4612454.1127945455,AS,26.4073841,93.2551303
324,Assam,2019,1,Others,48442,39127457.94468764,AS,26.4073841,93.2551303
325,Assam,2019,2,Recharge & bill payments,2512932,539315772.8606573,AS,26.4073841,93.2551303
326,Assam,2019,2,Peer-to-peer payments,2293770,10035232820.852964,AS,26.4073841,93.2551303
327,Assam,2019,2,Merchant payments,573646,326844709.5879724,AS,26.4073841,93.2551303
328,Assam,2019,2,Financial Services,13654,4037222.414240564,AS,26.4073841,93.2551303
329,Assam,2019,2,Others,60927,49538663.41037582,AS,26.4073841,93.2551303
330,Assam,2019,3,Peer-to-peer payments,2713539,11835800855.176552,AS,26.4073841,93.2551303
331,Assam,2019,3,Recharge & bill payments,2645302,639885372.7480905,AS,26.4073841,93.2551303
332,Assam,2019,3,Merchant payments,513728,421380275.4207429,AS,26.4073841,93.2551303
333,Assam,2019,3,Financial Services,8606,6403456.344768786,AS,26.4073841,93.2551303
334,Assam,2019,3,Others,61396,46973660.73634353,AS,26.4073841,93.2551303
335,Assam,2019,4,Peer-to-peer payments,3222143,14083346879.361856,AS,26.4073841,93.2551303
336,Assam,2019,4,Recharge & bill payments,2937800,704118873.972094,AS,26.4073841,93.2551303
337,Assam,2019,4,Merchant payments,544053,456318130.082201,AS,26.4073841,93.2551303
338,Assam,2019,4,Financial Services,9621,3492255.0860687294,AS,26.4073841,93.2551303
339,Assam,2019,4,Others,46893,34707757.009855896,AS,26.4073841,93.2551303
340,Assam,2020,1,Peer-to-peer payments,4058740,18977446151.768826,AS,26.4073841,93.2551303
341,Assam,2020,1,Recharge & bill payments,3897975,971722606.1579468,AS,26.4073841,93.2551303
342,Assam,2020,1,Merchant payments,792646,675423852.9512749,AS,26.4073841,93.2551303
343,Assam,2020,1,Financial Services,10173,7054325.507515656,AS,26.4073841,93.2551303
344,Assam,2020,1,Others,49326,36781411.34368035,AS,26.4073841,93.2551303
345,Assam,2020,2,Recharge & bill payments,6045321,1612522828.7163477,AS,26.4073841,93.2551303
346,Assam,2020,2,Peer-to-peer payments,3648386,17358374071.26616,AS,26.4073841,93.2551303
347,Assam,2020,2,Merchant payments,742400,749018053.2400584,AS,26.4073841,93.2551303
348,Assam,2020,2,Financial Services,19814,18130004.687672265,AS,26.4073841,93.2551303
349,Assam,2020,2,Others,49278,28255168.009208795,AS,26.4073841,93.2551303
350,Assam,2020,3,Peer-to-peer payments,5637893,26646565777.43919,AS,26.4073841,93.2551303
351,Assam,2020,3,Recharge & bill payments,5292154,1627282415.9451878,AS,26.4073841,93.2551303
352,Assam,2020,3,Merchant payments,1383230,1492484153.3873158,AS,26.4073841,93.2551303
353,Assam,2020,3,Financial Services,24954,28452966.02637225,AS,26.4073841,93.2551303
354,Assam,2020,3,Others,59480,36605946.74600269,AS,26.4073841,93.2551303
355,Assam,2020,4,Peer-to-peer payments,7538478,36013292450.814384,AS,26.4073841,93.2551303
356,Assam,2020,4,Recharge & bill payments,5383505,1662189124.4177454,AS,26.4073841,93.2551303
357,Assam,2020,4,Merchant payments,2392184,2466913305.59039,AS,26.4073841,93.2551303
358,Assam,2020,4,Financial Services,29764,32314809.975261036,AS,26.4073841,93.2551303
359,Assam,2020,4,Others,79523,51901628.46643049,AS,26.4073841,93.2551303
360,Assam,2021,1,Peer-to-peer payments,9449096,45476079487.10464,AS,26.4073841,93.2551303
361,Assam,2021,1,Recharge & bill payments,6494111,2103017761.546533,AS,26.4073841,93.2551303
362,Assam,2021,1,Merchant payments,3459132,3657261586.2001615,AS,26.4073841,93.2551303
363,Assam,2021,1,Financial Services,34049,41291047.3832124,AS,26.4073841,93.2551303
364,Assam,2021,1,Others,75672,48814663.88782827,AS,26.4073841,93.2551303
365,Assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253,AS,26.4073841,93.2551303
366,Assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973,AS,26.4073841,93.2551303
367,Assam,2021,2,Merchant payments,4562669,4914753140.040101,AS,26.4073841,93.2551303
368,Assam,2021,2,Financial Services,49671,46106001.498141706,AS,26.4073841,93.2551303
369,Assam,2021,2,Others,94161,52549929.267157935,AS,26.4073841,93.2551303
370,Assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466,AS,26.4073841,93.2551303
371,Assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267,AS,26.4073841,93.2551303
372,Assam,2021,3,Merchant payments,7431371,8208706348.034584,AS,26.4073841,93.2551303
373,Assam,2021,3,Financial Services,39479,43889820.49598976,AS,26.4073841,93.2551303
374,Assam,2021,3,Others,131732,67715045.34317216,AS,26.4073841,93.2551303
375,Assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499,AS,26.4073841,93.2551303
376,Assam,2021,4,Merchant payments,12895755,13378765005.905182,AS,26.4073841,93.2551303
377,Assam,2021,4,Recharge & bill payments,11484376,3842004488.37332,AS,26.4073841,93.2551303
378,Assam,2021,4,Financial Services,60724,65456475.826191336,AS,26.4073841,93.2551303
379,Assam,2021,4,Others,185544,97116796.57575196,AS,26.4073841,93.2551303
380,Assam,2022,1,Peer-to-peer payments,27156085,108855352347.44864,AS,26.4073841,93.2551303
381,Assam,2022,1,Merchant payments,19011883,18833132506.022354,AS,26.4073841,93.2551303
382,Assam,2022,1,Recharge & bill payments,12474674,4424035840.366192,AS,26.4073841,93.2551303
383,Assam,2022,1,Financial Services,68432,73257991.39188361,AS,26.4073841,93.2551303
384,Assam,2022,1,Others,178812,94659207.47378008,AS,26.4073841,93.2551303
385,Assam,2022,2,Peer-to-peer payments,33879530,123829913105.31844,AS,26.4073841,93.2551303
386,Assam,2022,2,Merchant payments,28377534,24333260089.826862,AS,26.4073841,93.2551303
387,Assam,2022,2,Recharge & bill payments,13858113,4814695679.877083,AS,26.4073841,93.2551303
388,Assam,2022,2,Financial Services,50785,55549153.74320389,AS,26.4073841,93.2551303
389,Assam,2022,2,Others,168763,77624058.0178437,AS,26.4073841,93.2551303
390,Assam,2022,3,Peer-to-peer payments,37000266,127264703851.96635,AS,26.4073841,93.2551303
391,Assam,2022,3,Merchant payments,34935460,28789992307.161205,AS,26.4073841,93.2551303
392,Assam,2022,3,Recharge & bill payments,13974568,5295136932.037907,AS,26.4073841,93.2551303
393,Assam,2022,3,Financial Services,65066,62882386.459812224,AS,26.4073841,93.2551303
394,Assam,2022,3,Others,138451,76363577.27323309,AS,26.4073841,93.2551303
395,Assam,2022,4,Peer-to-peer payments,44828832,150693397669.18314,AS,26.4073841,93.2551303
396,Assam,2022,4,Merchant payments,43605784,36033810141.574844,AS,26.4073841,93.2551303
397,Assam,2022,4,Recharge & bill payments,15344794,5773980885.270762,AS,26.4073841,93.2551303
398,Assam,2022,4,Financial Services,74414,75960367.91633397,AS,26.4073841,93.2551303
399,Assam,2022,4,Others,127443,76370123.60102956,AS,26.4073841,93.2551303
400,Bihar,2018,1,Recharge & bill payments,3159922,375559206.7727593,BR,25.6440845,85.906508
401,Bihar,2018,1,Peer-to-peer payments,2052089,5295346761.45083,BR,25.6440845,85.906508
402,Bihar,2018,1,Financial Services,194295,33999413.87739952,BR,25.6440845,85.906508
403,Bihar,2018,1,Merchant payments,138885,139827755.73655012,BR,25.6440845,85.906508
404,Bihar,2018,1,Others,279111,201025034.17960185,BR,25.6440845,85.906508
405,Bihar,2018,2,Recharge & bill payments,4346849,700649777.0602969,BR,25.6440845,85.906508
406,Bihar,2018,2,Peer-to-peer payments,3447898,12141448845.07762,BR,25.6440845,85.906508
407,Bihar,2018,2,Merchant payments,311487,318571872.8216527,BR,25.6440845,85.906508
408,Bihar,2018,2,Financial Services,267433,45332532.09643287,BR,25.6440845,85.906508
409,Bihar,2018,2,Others,258711,300128082.6160458,BR,25.6440845,85.906508
410,Bihar,2018,3,Peer-to-peer payments,8893764,18695889187.89432,BR,25.6440845,85.906508
411,Bihar,2018,3,Recharge & bill payments,4401439,804061398.5166465,BR,25.6440845,85.906508
412,Bihar,2018,3,Merchant payments,586862,367608510.7261781,BR,25.6440845,85.906508
413,Bihar,2018,3,Financial Services,274510,33276460.45213346,BR,25.6440845,85.906508
414,Bihar,2018,3,Others,211229,234968821.31206357,BR,25.6440845,85.906508
415,Bihar,2018,4,Peer-to-peer payments,8094296,26224303882.80399,BR,25.6440845,85.906508
416,Bihar,2018,4,Recharge & bill payments,5469096,986310785.0093702,BR,25.6440845,85.906508
417,Bihar,2018,4,Merchant payments,1680664,848968693.0665624,BR,25.6440845,85.906508
418,Bihar,2018,4,Financial Services,237247,36199427.51318769,BR,25.6440845,85.906508
419,Bihar,2018,4,Others,251098,302214380.18458414,BR,25.6440845,85.906508
420,Bihar,2019,1,Peer-to-peer payments,16807040,38824078062.32093,BR,25.6440845,85.906508
421,Bihar,2019,1,Recharge & bill payments,7036367,1333688182.5386746,BR,25.6440845,85.906508
422,Bihar,2019,1,Merchant payments,2055267,1024996999.5279309,BR,25.6440845,85.906508
423,Bihar,2019,1,Financial Services,204689,28599535.734409343,BR,25.6440845,85.906508
424,Bihar,2019,1,Others,252871,291464734.4043106,BR,25.6440845,85.906508
425,Bihar,2019,2,Peer-to-peer payments,15837449,58381285240.80835,BR,25.6440845,85.906508
426,Bihar,2019,2,Recharge & bill payments,9279442,1996804238.2749755,BR,25.6440845,85.906508
427,Bihar,2019,2,Merchant payments,4365465,2308145849.844257,BR,25.6440845,85.906508
428,Bihar,2019,2,Financial Services,129603,63338108.53755434,BR,25.6440845,85.906508
429,Bihar,2019,2,Others,348520,382864846.0767575,BR,25.6440845,85.906508
430,Bihar,2019,3,Peer-to-peer payments,15446119,61831776093.09613,BR,25.6440845,85.906508
431,Bihar,2019,3,Recharge & bill payments,9115040,2140566974.705637,BR,25.6440845,85.906508
432,Bihar,2019,3,Merchant payments,7206001,3413490288.313708,BR,25.6440845,85.906508
433,Bihar,2019,3,Financial Services,89997,20145460.42764103,BR,25.6440845,85.906508
434,Bihar,2019,3,Others,282743,286804437.7358033,BR,25.6440845,85.906508
435,Bihar,2019,4,Peer-to-peer payments,26337842,86340631422.24606,BR,25.6440845,85.906508
436,Bihar,2019,4,Recharge & bill payments,11358597,2649616529.830146,BR,25.6440845,85.906508
437,Bihar,2019,4,Merchant payments,5519582,4177574379.0405855,BR,25.6440845,85.906508
438,Bihar,2019,4,Financial Services,100192,18815964.761792127,BR,25.6440845,85.906508
439,Bihar,2019,4,Others,214101,126788281.9306988,BR,25.6440845,85.906508
440,Bihar,2020,1,Peer-to-peer payments,23163922,99873688132.9031,BR,25.6440845,85.906508
441,Bihar,2020,1,Recharge & bill payments,13837430,3680590624.9006095,BR,25.6440845,85.906508
442,Bihar,2020,1,Merchant payments,7822567,5562692116.570807,BR,25.6440845,85.906508
443,Bihar,2020,1,Financial Services,57233,23954789.407903705,BR,25.6440845,85.906508
444,Bihar,2020,1,Others,200663,115927863.46366584,BR,25.6440845,85.906508
445,Bihar,2020,2,Peer-to-peer payments,26572651,116244368941.33606,BR,25.6440845,85.906508
446,Bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551,BR,25.6440845,85.906508
447,Bihar,2020,2,Merchant payments,7011681,6760404421.62296,BR,25.6440845,85.906508
448,Bihar,2020,2,Financial Services,73119,54077813.2606806,BR,25.6440845,85.906508
449,Bihar,2020,2,Others,206727,105377680.17075576,BR,25.6440845,85.906508
450,Bihar,2020,3,Peer-to-peer payments,37294332,153664683751.53278,BR,25.6440845,85.906508
451,Bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829,BR,25.6440845,85.906508
452,Bihar,2020,3,Merchant payments,14777337,13111735855.02769,BR,25.6440845,85.906508
453,Bihar,2020,3,Financial Services,104135,81355476.16367023,BR,25.6440845,85.906508
454,Bihar,2020,3,Others,299966,157309412.49242482,BR,25.6440845,85.906508
455,Bihar,2020,4,Peer-to-peer payments,49432098,208484557891.42865,BR,25.6440845,85.906508
456,Bihar,2020,4,Merchant payments,26750991,23185594534.30522,BR,25.6440845,85.906508
457,Bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756,BR,25.6440845,85.906508
458,Bihar,2020,4,Financial Services,119416,100785736.00790764,BR,25.6440845,85.906508
459,Bihar,2020,4,Others,380481,207713978.0422388,BR,25.6440845,85.906508
460,Bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31104,BR,25.6440845,85.906508
461,Bihar,2021,1,Merchant payments,33959313,30171144593.369877,BR,25.6440845,85.906508
462,Bihar,2021,1,Recharge & bill payments,21974086,8505455545.448764,BR,25.6440845,85.906508
463,Bihar,2021,1,Financial Services,124277,112949858.25028671,BR,25.6440845,85.906508
464,Bihar,2021,1,Others,308219,170787342.8481179,BR,25.6440845,85.906508
465,Bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344,BR,25.6440845,85.906508
466,Bihar,2021,2,Merchant payments,44686786,43458914639.77138,BR,25.6440845,85.906508
467,Bihar,2021,2,Recharge & bill payments,31646149,11030849713.502428,BR,25.6440845,85.906508
468,Bihar,2021,2,Financial Services,149791,116086345.91301712,BR,25.6440845,85.906508
469,Bihar,2021,2,Others,426797,215721223.2386405,BR,25.6440845,85.906508
470,Bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631,BR,25.6440845,85.906508
471,Bihar,2021,3,Merchant payments,64094961,53849745604.9643,BR,25.6440845,85.906508
472,Bihar,2021,3,Recharge & bill payments,30081746,11327303470.019917,BR,25.6440845,85.906508
473,Bihar,2021,3,Financial Services,135748,130349071.61901988,BR,25.6440845,85.906508
474,Bihar,2021,3,Others,572954,241260025.54569885,BR,25.6440845,85.906508
475,Bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792,BR,25.6440845,85.906508
476,Bihar,2021,4,Merchant payments,95992559,81729122295.53772,BR,25.6440845,85.906508
477,Bihar,2021,4,Recharge & bill payments,30824177,13438634948.212645,BR,25.6440845,85.906508
478,Bihar,2021,4,Financial Services,186298,173358268.82083318,BR,25.6440845,85.906508
479,Bihar,2021,4,Others,783199,365400541.9114517,BR,25.6440845,85.906508
480,Bihar,2022,1,Peer-to-peer payments,138085265,500024806542.6933,BR,25.6440845,85.906508
481,Bihar,2022,1,Merchant payments,114892163,95507710275.50964,BR,25.6440845,85.906508
482,Bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364,BR,25.6440845,85.906508
483,Bihar,2022,1,Financial Services,169722,148088975.22896564,BR,25.6440845,85.906508
