,State,Year,Quater,District,Registered_user
5826,sikkim,2020,1,737113,5869
5827,sikkim,2020,1,737120,5305
5828,sikkim,2020,1,737121,4720
5829,sikkim,2020,1,737103,4434
5830,sikkim,2020,2,737101,19227
5831,sikkim,2020,2,737102,13610
5832,sikkim,2020,2,737134,11915
5833,sikkim,2020,2,737132,10447
5834,sikkim,2020,2,737135,9160
5835,sikkim,2020,2,737126,8958
5836,sikkim,2020,2,737113,6822
5837,sikkim,2020,2,737120,5833
5838,sikkim,2020,2,737121,5749
5839,sikkim,2020,2,737103,4938
5840,sikkim,2020,3,737101,21525
5841,sikkim,2020,3,737102,15094
5842,sikkim,2020,3,737134,13624
5843,sikkim,2020,3,737132,11586
5844,sikkim,2020,3,737135,10222
5845,sikkim,2020,3,737126,10158
5846,sikkim,2020,3,737113,7782
5847,sikkim,2020,3,737121,6733
5848,sikkim,2020,3,737120,6342
5849,sikkim,2020,3,737103,5456
5850,sikkim,2020,4,737101,23744
5851,sikkim,2020,4,737102,16577
5852,sikkim,2020,4,737134,15077
5853,sikkim,2020,4,737132,12638
5854,sikkim,2020,4,737126,11350
5855,sikkim,2020,4,737135,11169
5856,sikkim,2020,4,737113,8583
5857,sikkim,2020,4,737121,7474
5858,sikkim,2020,4,737120,6926
5859,sikkim,2020,4,737103,5977
5860,sikkim,2021,1,737101,25663
5861,sikkim,2021,1,737102,17843
5862,sikkim,2021,1,737134,16236
5863,sikkim,2021,1,737132,13649
5864,sikkim,2021,1,737126,12273
5865,sikkim,2021,1,737135,12017
5866,sikkim,2021,1,737113,9258
5867,sikkim,2021,1,737121,8095
5868,sikkim,2021,1,737120,7423
5869,sikkim,2021,1,737103,6443
5870,sikkim,2021,2,737101,27441
5871,sikkim,2021,2,737102,19098
5872,sikkim,2021,2,737134,17409
5873,sikkim,2021,2,737132,14618
5874,sikkim,2021,2,737126,13159
5875,sikkim,2021,2,737135,12879
5876,sikkim,2021,2,737113,9970
5877,sikkim,2021,2,737121,8689
5878,sikkim,2021,2,737120,7948
5879,sikkim,2021,2,737103,6915
5880,sikkim,2021,3,737101,29396
5881,sikkim,2021,3,737102,20468
5882,sikkim,2021,3,737134,18740
5883,sikkim,2021,3,737132,15682
5884,sikkim,2021,3,737126,14145
5885,sikkim,2021,3,737135,13811
5886,sikkim,2021,3,737113,10760
5887,sikkim,2021,3,737121,9361
5888,sikkim,2021,3,737120,8604
5889,sikkim,2021,3,737103,7436
5890,sikkim,2021,4,737101,31343
5891,sikkim,2021,4,737102,21810
5892,sikkim,2021,4,737134,20001
5893,sikkim,2021,4,737132,16715
5894,sikkim,2021,4,737126,15175
5895,sikkim,2021,4,737135,14764
5896,sikkim,2021,4,737113,11524
5897,sikkim,2021,4,737121,10012
5898,sikkim,2021,4,737120,9245
5899,sikkim,2021,4,737103,7965
5900,sikkim,2022,1,737101,33157
5901,sikkim,2022,1,737102,23098
5902,sikkim,2022,1,737134,21281
5903,sikkim,2022,1,737132,17728
5904,sikkim,2022,1,737126,16079
5905,sikkim,2022,1,737135,15654
5906,sikkim,2022,1,737113,12301
5907,sikkim,2022,1,737121,10688
5908,sikkim,2022,1,737120,9820
5909,sikkim,2022,1,737103,8440
5910,sikkim,2022,2,737101,34848
5911,sikkim,2022,2,737102,24299
5912,sikkim,2022,2,737134,22433
5913,sikkim,2022,2,737132,18657
5914,sikkim,2022,2,737126,16979
5915,sikkim,2022,2,737135,16506
5916,sikkim,2022,2,737113,13025
5917,sikkim,2022,2,737121,11289
5918,sikkim,2022,2,737120,10381
5919,sikkim,2022,2,737103,8885
5920,sikkim,2022,3,737101,36580
5921,sikkim,2022,3,737102,25512
5922,sikkim,2022,3,737134,23630
5923,sikkim,2022,3,737132,19633
5924,sikkim,2022,3,737126,17775
5925,sikkim,2022,3,737135,17399
5926,sikkim,2022,3,737113,13634
5927,sikkim,2022,3,737121,11780
5928,sikkim,2022,3,737120,10901
5929,sikkim,2022,3,737103,9349
5930,sikkim,2022,4,737101,38348
5931,sikkim,2022,4,737102,26669
5932,sikkim,2022,4,737134,24659
5933,sikkim,2022,4,737132,20507
5934,sikkim,2022,4,737126,18512
5935,sikkim,2022,4,737135,18170
5936,sikkim,2022,4,737113,14122
5937,sikkim,2022,4,737121,12204
5938,sikkim,2022,4,737120,11369
5939,sikkim,2022,4,737103,9731
5940,tamil-nadu,2018,1,600100,19254
5941,tamil-nadu,2018,1,602105,17170
5942,tamil-nadu,2018,1,641602,17139
5943,tamil-nadu,2018,1,635109,16386
5944,tamil-nadu,2018,1,600042,16188
5945,tamil-nadu,2018,1,600003,16113
5946,tamil-nadu,2018,1,600119,15020
5947,tamil-nadu,2018,1,600056,14894
5948,tamil-nadu,2018,1,600053,13947
5949,tamil-nadu,2018,1,600097,13934
5950,tamil-nadu,2018,2,600100,26004
5951,tamil-nadu,2018,2,641602,24485
5952,tamil-nadu,2018,2,602105,23885
5953,tamil-nadu,2018,2,635109,23421
5954,tamil-nadu,2018,2,600042,21630
5955,tamil-nadu,2018,2,600003,21275
5956,tamil-nadu,2018,2,600056,20493
5957,tamil-nadu,2018,2,600119,19870
5958,tamil-nadu,2018,2,635126,19632
5959,tamil-nadu,2018,2,600053,19366
5960,tamil-nadu,2018,3,600100,32407
5961,tamil-nadu,2018,3,641602,32062
5962,tamil-nadu,2018,3,602105,30685
5963,tamil-nadu,2018,3,635109,30342
5964,tamil-nadu,2018,3,600042,27281
5965,tamil-nadu,2018,3,600056,25710
5966,tamil-nadu,2018,3,635126,25446
5967,tamil-nadu,2018,3,600119,25310
5968,tamil-nadu,2018,3,600003,25211
5969,tamil-nadu,2018,3,600053,24350
5970,tamil-nadu,2018,4,600100,42866
5971,tamil-nadu,2018,4,641602,41636
5972,tamil-nadu,2018,4,602105,40337
5973,tamil-nadu,2018,4,635109,39553
5974,tamil-nadu,2018,4,600042,35139
5975,tamil-nadu,2018,4,600056,34394
5976,tamil-nadu,2018,4,635126,33327
5977,tamil-nadu,2018,4,600119,32763
5978,tamil-nadu,2018,4,600053,32652
5979,tamil-nadu,2018,4,600003,31780
5980,tamil-nadu,2019,1,600100,51245
5981,tamil-nadu,2019,1,641602,49716
5982,tamil-nadu,2019,1,602105,48656
5983,tamil-nadu,2019,1,635109,48062
5984,tamil-nadu,2019,1,600042,41510
5985,tamil-nadu,2019,1,600056,41450
5986,tamil-nadu,2019,1,635126,40399
5987,tamil-nadu,2019,1,600053,39199
5988,tamil-nadu,2019,1,600119,38537
5989,tamil-nadu,2019,1,600003,38221
5990,tamil-nadu,2019,2,600100,59144
5991,tamil-nadu,2019,2,641602,58046
5992,tamil-nadu,2019,2,635109,56022
5993,tamil-nadu,2019,2,602105,55771
5994,tamil-nadu,2019,2,600003,51153
5995,tamil-nadu,2019,2,600056,48134
5996,tamil-nadu,2019,2,635126,47157
5997,tamil-nadu,2019,2,600042,47069
5998,tamil-nadu,2019,2,600053,45586
5999,tamil-nadu,2019,2,600116,43913
6000,tamil-nadu,2019,3,641602,66075
6001,tamil-nadu,2019,3,600100,65467
6002,tamil-nadu,2019,3,635109,63628
6003,tamil-nadu,2019,3,602105,62631
6004,tamil-nadu,2019,3,600003,60506
6005,tamil-nadu,2019,3,600056,54402
6006,tamil-nadu,2019,3,635126,53597
6007,tamil-nadu,2019,3,600042,51880
6008,tamil-nadu,2019,3,600053,50908
6009,tamil-nadu,2019,3,600116,49401
6010,tamil-nadu,2019,4,641602,75544
6011,tamil-nadu,2019,4,600100,72286
6012,tamil-nadu,2019,4,635109,72159
6013,tamil-nadu,2019,4,602105,70089
6014,tamil-nadu,2019,4,600003,67897
6015,tamil-nadu,2019,4,600056,60936
6016,tamil-nadu,2019,4,635126,60812
6017,tamil-nadu,2019,4,600042,56848
6018,tamil-nadu,2019,4,600053,56622
6019,tamil-nadu,2019,4,600116,55253
6020,tamil-nadu,2020,1,641602,85509
6021,tamil-nadu,2020,1,635109,80309
6022,tamil-nadu,2020,1,600100,78806
6023,tamil-nadu,2020,1,602105,77276
6024,tamil-nadu,2020,1,600003,74485
6025,tamil-nadu,2020,1,635126,67464
6026,tamil-nadu,2020,1,600056,67263
6027,tamil-nadu,2020,1,600053,62400
6028,tamil-nadu,2020,1,600042,61417
6029,tamil-nadu,2020,1,600116,60816
6030,tamil-nadu,2020,2,641602,95158
6031,tamil-nadu,2020,2,635109,87458
6032,tamil-nadu,2020,2,600100,83667
6033,tamil-nadu,2020,2,602105,82779
6034,tamil-nadu,2020,2,600003,77789
6035,tamil-nadu,2020,2,635126,73063
6036,tamil-nadu,2020,2,600056,72281
6037,tamil-nadu,2020,2,600053,67058
6038,tamil-nadu,2020,2,600116,65439
6039,tamil-nadu,2020,2,600042,64796
6040,tamil-nadu,2020,3,641602,107812
6041,tamil-nadu,2020,3,635109,97699
6042,tamil-nadu,2020,3,602105,90254
6043,tamil-nadu,2020,3,600100,90250
6044,tamil-nadu,2020,3,600003,81870
6045,tamil-nadu,2020,3,635126,80964
6046,tamil-nadu,2020,3,600056,78968
6047,tamil-nadu,2020,3,600053,73528
6048,tamil-nadu,2020,3,600116,71557
6049,tamil-nadu,2020,3,600042,69297
6050,tamil-nadu,2020,4,641602,121857
6051,tamil-nadu,2020,4,635109,110280
6052,tamil-nadu,2020,4,602105,100634
6053,tamil-nadu,2020,4,600100,98526
6054,tamil-nadu,2020,4,635126,90075
6055,tamil-nadu,2020,4,600003,87638
6056,tamil-nadu,2020,4,600056,87572
6057,tamil-nadu,2020,4,600053,81716
6058,tamil-nadu,2020,4,600116,79368
6059,tamil-nadu,2020,4,600042,75433
6060,tamil-nadu,2021,1,641602,132560
6061,tamil-nadu,2021,1,635109,119256
6062,tamil-nadu,2021,1,602105,109002
6063,tamil-nadu,2021,1,600100,105601
6064,tamil-nadu,2021,1,635126,97362
6065,tamil-nadu,2021,1,600056,94311
6066,tamil-nadu,2021,1,600003,93539
6067,tamil-nadu,2021,1,600053,88146
6068,tamil-nadu,2021,1,600116,85493
6069,tamil-nadu,2021,1,600042,80853
6070,tamil-nadu,2021,2,641602,141899
6071,tamil-nadu,2021,2,635109,127444
6072,tamil-nadu,2021,2,602105,116613
6073,tamil-nadu,2021,2,600100,112485
6074,tamil-nadu,2021,2,635126,103999
6075,tamil-nadu,2021,2,600056,100579
6076,tamil-nadu,2021,2,600003,99585
6077,tamil-nadu,2021,2,600053,94042
6078,tamil-nadu,2021,2,600116,91189
6079,tamil-nadu,2021,2,600042,86035
6080,tamil-nadu,2021,3,641602,152392
6081,tamil-nadu,2021,3,635109,136599
6082,tamil-nadu,2021,3,602105,125331
6083,tamil-nadu,2021,3,600100,120046
6084,tamil-nadu,2021,3,635126,111400
6085,tamil-nadu,2021,3,600056,107501
6086,tamil-nadu,2021,3,600003,106261
6087,tamil-nadu,2021,3,600053,100637
6088,tamil-nadu,2021,3,600116,97574
6089,tamil-nadu,2021,3,600042,91756
6090,tamil-nadu,2021,4,641602,162911
6091,tamil-nadu,2021,4,635109,145634
6092,tamil-nadu,2021,4,602105,133972
6093,tamil-nadu,2021,4,600100,127705
6094,tamil-nadu,2021,4,635126,118854
6095,tamil-nadu,2021,4,600056,114499
6096,tamil-nadu,2021,4,600003,113049
6097,tamil-nadu,2021,4,600053,107237
6098,tamil-nadu,2021,4,600116,103946
6099,tamil-nadu,2021,4,600042,97578
6100,tamil-nadu,2022,1,641602,172812
6101,tamil-nadu,2022,1,635109,154260
6102,tamil-nadu,2022,1,602105,142269
6103,tamil-nadu,2022,1,600100,134860
6104,tamil-nadu,2022,1,635126,125806
6105,tamil-nadu,2022,1,600056,121108
6106,tamil-nadu,2022,1,600003,119226
6107,tamil-nadu,2022,1,600053,113418
6108,tamil-nadu,2022,1,600116,109830
6109,tamil-nadu,2022,1,600042,102844
6110,tamil-nadu,2022,2,641602,182250
6111,tamil-nadu,2022,2,635109,162465
6112,tamil-nadu,2022,2,602105,150085
6113,tamil-nadu,2022,2,600100,141741
6114,tamil-nadu,2022,2,635126,132473
6115,tamil-nadu,2022,2,600056,127333
6116,tamil-nadu,2022,2,600003,125101
6117,tamil-nadu,2022,2,600053,119247
6118,tamil-nadu,2022,2,600116,115418
6119,tamil-nadu,2022,2,600042,107903
6120,tamil-nadu,2022,3,641602,192242
6121,tamil-nadu,2022,3,635109,170986
6122,tamil-nadu,2022,3,602105,158440
6123,tamil-nadu,2022,3,600100,148795
6124,tamil-nadu,2022,3,635126,139569
6125,tamil-nadu,2022,3,600056,133858
6126,tamil-nadu,2022,3,600003,131177
6127,tamil-nadu,2022,3,600053,125379
6128,tamil-nadu,2022,3,600116,121335
6129,tamil-nadu,2022,3,600042,113181
6130,tamil-nadu,2022,4,641602,202276
6131,tamil-nadu,2022,4,635109,179344
6132,tamil-nadu,2022,4,602105,166520
6133,tamil-nadu,2022,4,600100,155909
6134,tamil-nadu,2022,4,635126,146590
6135,tamil-nadu,2022,4,600056,140407
6136,tamil-nadu,2022,4,600003,137459
6137,tamil-nadu,2022,4,600053,131493
6138,tamil-nadu,2022,4,600116,127254
6139,tamil-nadu,2022,4,600042,118508
6140,telangana,2018,1,500072,105012
6141,telangana,2018,1,505001,55361
6142,telangana,2018,1,500018,50431
6143,telangana,2018,1,500081,45422
6144,telangana,2018,1,500039,44050
6145,telangana,2018,1,500016,44047
6146,telangana,2018,1,500032,43828
6147,telangana,2018,1,500055,41831
6148,telangana,2018,1,502032,41008
6149,telangana,2018,1,500037,39329
6150,telangana,2018,2,500072,129543
6151,telangana,2018,2,505001,69318
6152,telangana,2018,2,500018,63870
6153,telangana,2018,2,500081,56358
6154,telangana,2018,2,500039,55613
6155,telangana,2018,2,500016,55227
6156,telangana,2018,2,500032,54696
6157,telangana,2018,2,500055,53532
6158,telangana,2018,2,502032,50926
6159,telangana,2018,2,500037,49738
6160,telangana,2018,3,500072,152034
6161,telangana,2018,3,505001,80561
6162,telangana,2018,3,500018,77041
6163,telangana,2018,3,500081,67378
6164,telangana,2018,3,500016,66636
6165,telangana,2018,3,500032,66180
6166,telangana,2018,3,500039,65591
6167,telangana,2018,3,500055,64310
6168,telangana,2018,3,500008,59887
6169,telangana,2018,3,500037,59560
6170,telangana,2018,4,500072,188465
6171,telangana,2018,4,500018,99797
6172,telangana,2018,4,505001,98937
6173,telangana,2018,4,500016,83751
6174,telangana,2018,4,500081,83424
6175,telangana,2018,4,500055,82804
6176,telangana,2018,4,500039,82675
6177,telangana,2018,4,500032,82107
6178,telangana,2018,4,500008,77897
6179,telangana,2018,4,500037,77674
6180,telangana,2019,1,500072,221180
6181,telangana,2019,1,500018,122206
6182,telangana,2019,1,505001,117965
6183,telangana,2019,1,500055,101115
6184,telangana,2019,1,500039,99557
6185,telangana,2019,1,500016,98286
6186,telangana,2019,1,500081,96365
6187,telangana,2019,1,500008,95864
6188,telangana,2019,1,500032,95389
6189,telangana,2019,1,500037,94815
6190,telangana,2019,2,500072,242007
6191,telangana,2019,2,500018,136968
6192,telangana,2019,2,505001,132856
6193,telangana,2019,2,500055,113344
6194,telangana,2019,2,500039,110276
6195,telangana,2019,2,500008,109098
6196,telangana,2019,2,500016,107543
6197,telangana,2019,2,500037,105786
6198,telangana,2019,2,500081,104692
6199,telangana,2019,2,500032,104250
6200,telangana,2019,3,500072,261019
6201,telangana,2019,3,500018,151140
6202,telangana,2019,3,505001,147716
6203,telangana,2019,3,500055,125011
6204,telangana,2019,3,500008,122840
6205,telangana,2019,3,500039,120841
6206,telangana,2019,3,500037,116709
6207,telangana,2019,3,500016,116204
6208,telangana,2019,3,500032,112642
6209,telangana,2019,3,500081,112128
6210,telangana,2019,4,500072,279498
6211,telangana,2019,4,500018,165518
6212,telangana,2019,4,505001,163234
6213,telangana,2019,4,500055,137330
6214,telangana,2019,4,500008,136530
6215,telangana,2019,4,500039,131225
6216,telangana,2019,4,500037,127455
6217,telangana,2019,4,500016,124539
6218,telangana,2019,4,500032,120627
6219,telangana,2019,4,502032,119900
6220,telangana,2020,1,500072,296003
6221,telangana,2020,1,500018,179037
6222,telangana,2020,1,505001,177789
6223,telangana,2020,1,500008,150197
6224,telangana,2020,1,500055,148821
6225,telangana,2020,1,500039,140426
6226,telangana,2020,1,500037,137674
6227,telangana,2020,1,500016,131969
6228,telangana,2020,1,502032,128750
6229,telangana,2020,1,500032,127812
6230,telangana,2020,2,500072,309469
6231,telangana,2020,2,505001,191796
6232,telangana,2020,2,500018,190988
6233,telangana,2020,2,500008,161851
6234,telangana,2020,2,500055,158980
6235,telangana,2020,2,500039,148574
6236,telangana,2020,2,500037,147485
6237,telangana,2020,2,502032,137595
6238,telangana,2020,2,500016,137551
6239,telangana,2020,2,506002,135673
6240,telangana,2020,3,500072,328018
6241,telangana,2020,3,505001,207595
6242,telangana,2020,3,500018,206235
6243,telangana,2020,3,500008,177153
6244,telangana,2020,3,500055,171640
6245,telangana,2020,3,500039,159071
6246,telangana,2020,3,500037,158992
6247,telangana,2020,3,502032,148439
6248,telangana,2020,3,506002,146501
6249,telangana,2020,3,500016,145433
6250,telangana,2020,4,500072,350832
6251,telangana,2020,4,505001,224585
6252,telangana,2020,4,500018,223960
6253,telangana,2020,4,500008,196413
6254,telangana,2020,4,500055,185974
6255,telangana,2020,4,500037,172249
6256,telangana,2020,4,500039,170938
6257,telangana,2020,4,502032,160918
6258,telangana,2020,4,506002,158383
6259,telangana,2020,4,500013,157587
6260,telangana,2021,1,500072,375272
6261,telangana,2021,1,505001,240644
6262,telangana,2021,1,500018,240435
6263,telangana,2021,1,500008,211989
6264,telangana,2021,1,500055,200132
6265,telangana,2021,1,500037,185174
6266,telangana,2021,1,500039,183186
6267,telangana,2021,1,502032,172567
6268,telangana,2021,1,506002,169755
6269,telangana,2021,1,500013,169256
6270,telangana,2021,2,500072,398987
6271,telangana,2021,2,505001,256261
6272,telangana,2021,2,500018,255966
6273,telangana,2021,2,500008,225800
6274,telangana,2021,2,500055,213471
6275,telangana,2021,2,500037,197484
6276,telangana,2021,2,500039,195017
6277,telangana,2021,2,502032,183754
6278,telangana,2021,2,506002,180657
6279,telangana,2021,2,500013,180244
6280,telangana,2021,3,500072,425197
6281,telangana,2021,3,505001,273576
6282,telangana,2021,3,500018,273534
6283,telangana,2021,3,500008,241011
6284,telangana,2021,3,500055,228448
6285,telangana,2021,3,500037,211348
6286,telangana,2021,3,500039,208214
6287,telangana,2021,3,502032,196266
6288,telangana,2021,3,506002,193005
6289,telangana,2021,3,500013,192437
6290,telangana,2021,4,500072,451595
6291,telangana,2021,4,500018,290965
6292,telangana,2021,4,505001,290945
6293,telangana,2021,4,500008,256260
6294,telangana,2021,4,500055,243565
6295,telangana,2021,4,500037,225355
6296,telangana,2021,4,500039,221494
6297,telangana,2021,4,502032,208820
6298,telangana,2021,4,506002,205418
6299,telangana,2021,4,500013,204597
6300,telangana,2022,1,500072,476073
6301,telangana,2022,1,505001,307339
6302,telangana,2022,1,500018,307198
6303,telangana,2022,1,500008,270516
6304,telangana,2022,1,500055,257896
6305,telangana,2022,1,500037,238487
6306,telangana,2022,1,500039,233903
6307,telangana,2022,1,502032,220570
6308,telangana,2022,1,506002,217091
6309,telangana,2022,1,500013,215918
6310,telangana,2022,2,500072,499269
6311,telangana,2022,2,505001,322881
6312,telangana,2022,2,500018,322687
6313,telangana,2022,2,500008,283921
6314,telangana,2022,2,500055,271404
6315,telangana,2022,2,500037,251090
6316,telangana,2022,2,500039,245702
6317,telangana,2022,2,502032,231698
6318,telangana,2022,2,506002,228268
6319,telangana,2022,2,500013,226654
6320,telangana,2022,3,500072,523196
6321,telangana,2022,3,505001,339255
6322,telangana,2022,3,500018,338708
6323,telangana,2022,3,500008,297749
6324,telangana,2022,3,500055,285477
6325,telangana,2022,3,500037,264160
6326,telangana,2022,3,500039,257830
6327,telangana,2022,3,502032,243213
6328,telangana,2022,3,506002,239974
6329,telangana,2022,3,500013,237793
6330,telangana,2022,4,500072,547282
6331,telangana,2022,4,505001,355528
6332,telangana,2022,4,500018,354983
6333,telangana,2022,4,500008,311735
6334,telangana,2022,4,500055,299618
6335,telangana,2022,4,500037,277467
6336,telangana,2022,4,500039,270128
6337,telangana,2022,4,502032,254815
6338,telangana,2022,4,506002,251886
6339,telangana,2022,4,500013,249027
6340,tripura,2018,1,799001,5309
6341,tripura,2018,1,799003,3658
6342,tripura,2018,1,799006,2495
6343,tripura,2018,1,799007,2179
6344,tripura,2018,1,799002,2177
6345,tripura,2018,1,799004,1852
6346,tripura,2018,1,799114,1733
6347,tripura,2018,1,799102,1720
6348,tripura,2018,1,799155,1491
6349,tripura,2018,1,799205,1320
6350,tripura,2018,2,799001,7739
6351,tripura,2018,2,799003,5560
6352,tripura,2018,2,799006,3607
6353,tripura,2018,2,799002,3184
6354,tripura,2018,2,799007,3184
6355,tripura,2018,2,799004,2819
6356,tripura,2018,2,799114,2609
6357,tripura,2018,2,799102,2582
6358,tripura,2018,2,799155,2382
6359,tripura,2018,2,799205,2016
6360,tripura,2018,3,799001,10116
6361,tripura,2018,3,799003,7364
6362,tripura,2018,3,799006,4766
6363,tripura,2018,3,799002,4214
6364,tripura,2018,3,799007,4058
6365,tripura,2018,3,799155,3959
6366,tripura,2018,3,799004,3792
6367,tripura,2018,3,799102,3730
6368,tripura,2018,3,799114,3713
6369,tripura,2018,3,799205,2889
6370,tripura,2018,4,799001,12625
6371,tripura,2018,4,799003,9212
6372,tripura,2018,4,799006,6036
6373,tripura,2018,4,799002,5315
6374,tripura,2018,4,799155,5088
6375,tripura,2018,4,799007,5022
6376,tripura,2018,4,799102,4865
6377,tripura,2018,4,799114,4862
6378,tripura,2018,4,799004,4839
6379,tripura,2018,4,799205,3760
6380,tripura,2019,1,799001,14805
6381,tripura,2019,1,799003,10956
6382,tripura,2019,1,799006,7047
6383,tripura,2019,1,799002,6123
6384,tripura,2019,1,799155,5854
6385,tripura,2019,1,799114,5790
6386,tripura,2019,1,799102,5778
6387,tripura,2019,1,799007,5767
6388,tripura,2019,1,799004,5621
6389,tripura,2019,1,799205,4515
6390,tripura,2019,2,799001,16798
6391,tripura,2019,2,799003,13483
6392,tripura,2019,2,799006,8140
6393,tripura,2019,2,799002,7125
6394,tripura,2019,2,799102,6905
6395,tripura,2019,2,799114,6796
6396,tripura,2019,2,799155,6631
6397,tripura,2019,2,799004,6606
6398,tripura,2019,2,799007,6544
6399,tripura,2019,2,799205,5381
6400,tripura,2019,3,799001,18755
6401,tripura,2019,3,799003,15422
6402,tripura,2019,3,799006,9187
6403,tripura,2019,3,799002,8029
6404,tripura,2019,3,799102,7680
6405,tripura,2019,3,799114,7570
6406,tripura,2019,3,799004,7391
6407,tripura,2019,3,799007,7245
6408,tripura,2019,3,799155,7186
6409,tripura,2019,3,799205,6016
6410,tripura,2019,4,799001,20197
6411,tripura,2019,4,799003,16676
6412,tripura,2019,4,799006,9937
6413,tripura,2019,4,799002,8739
6414,tripura,2019,4,799102,8512
6415,tripura,2019,4,799114,8365
6416,tripura,2019,4,799004,8090
6417,tripura,2019,4,799155,8025
6418,tripura,2019,4,799007,7836
6419,tripura,2019,4,799205,6624
6420,tripura,2020,1,799001,21861
6421,tripura,2020,1,799003,18173
6422,tripura,2020,1,799006,10847
6423,tripura,2020,1,799002,9526
6424,tripura,2020,1,799102,9306
6425,tripura,2020,1,799114,9131
6426,tripura,2020,1,799004,8844
6427,tripura,2020,1,799155,8712
6428,tripura,2020,1,799007,8417
6429,tripura,2020,1,799205,7325
6430,tripura,2020,2,799001,23830
6431,tripura,2020,2,799003,19686
6432,tripura,2020,2,799006,11961
6433,tripura,2020,2,799102,10583
6434,tripura,2020,2,799002,10419
6435,tripura,2020,2,799114,10138
6436,tripura,2020,2,799004,9850
6437,tripura,2020,2,799155,9468
6438,tripura,2020,2,799007,9103
6439,tripura,2020,2,799205,8237
6440,tripura,2020,3,799001,26184
6441,tripura,2020,3,799003,21525
6442,tripura,2020,3,799006,13199
6443,tripura,2020,3,799102,11961
6444,tripura,2020,3,799002,11419
6445,tripura,2020,3,799114,11221
6446,tripura,2020,3,799004,10988
6447,tripura,2020,3,799155,10417
6448,tripura,2020,3,799007,9861
6449,tripura,2020,3,799205,9264
6450,tripura,2020,4,799001,28351
6451,tripura,2020,4,799003,23114
6452,tripura,2020,4,799006,14333
6453,tripura,2020,4,799102,12945
6454,tripura,2020,4,799002,12369
6455,tripura,2020,4,799114,12123
6456,tripura,2020,4,799004,11861
6457,tripura,2020,4,799155,11111
6458,tripura,2020,4,799007,10586
6459,tripura,2020,4,799205,9999
6460,tripura,2021,1,799001,30415
6461,tripura,2021,1,799003,24761
6462,tripura,2021,1,799006,15407
6463,tripura,2021,1,799102,13875
6464,tripura,2021,1,799002,13259
6465,tripura,2021,1,799114,12991
6466,tripura,2021,1,799004,12718
6467,tripura,2021,1,799155,11835
6468,tripura,2021,1,799007,11404
6469,tripura,2021,1,799205,10728
6470,tripura,2021,2,799001,32443
6471,tripura,2021,2,799003,26398
6472,tripura,2021,2,799006,16480
6473,tripura,2021,2,799102,14961
6474,tripura,2021,2,799002,14184
6475,tripura,2021,2,799114,13953
6476,tripura,2021,2,799004,13618
6477,tripura,2021,2,799155,12688
6478,tripura,2021,2,799007,12171
6479,tripura,2021,2,799205,11526
6480,tripura,2021,3,799001,34754
6481,tripura,2021,3,799003,28328
6482,tripura,2021,3,799006,17676
6483,tripura,2021,3,799102,16110
6484,tripura,2021,3,799002,15161
6485,tripura,2021,3,799114,15042
6486,tripura,2021,3,799004,14630
6487,tripura,2021,3,799155,13681
6488,tripura,2021,3,799007,13030
6489,tripura,2021,3,799205,12462
6490,tripura,2021,4,799001,37053
6491,tripura,2021,4,799003,30202
6492,tripura,2021,4,799006,18860
6493,tripura,2021,4,799102,17294
6494,tripura,2021,4,799002,16156
6495,tripura,2021,4,799114,16098
6496,tripura,2021,4,799004,15668
6497,tripura,2021,4,799155,14625
6498,tripura,2021,4,799007,13875
6499,tripura,2021,4,799205,13336
6500,tripura,2022,1,799001,39256
6501,tripura,2022,1,799003,31986
6502,tripura,2022,1,799006,20017
6503,tripura,2022,1,799102,18503
6504,tripura,2022,1,799002,17110
6505,tripura,2022,1,799114,17110
6506,tripura,2022,1,799004,16672
6507,tripura,2022,1,799155,15580
6508,tripura,2022,1,799007,14684
6509,tripura,2022,1,799205,14236
6510,tripura,2022,2,799001,41385
6511,tripura,2022,2,799003,33780
6512,tripura,2022,2,799006,21113
6513,tripura,2022,2,799102,19586
6514,tripura,2022,2,799114,18129
6515,tripura,2022,2,799002,18019
6516,tripura,2022,2,799004,17628
6517,tripura,2022,2,799155,16480
6518,tripura,2022,2,799007,15483
6519,tripura,2022,2,799205,14996
6520,tripura,2022,3,799001,43603
6521,tripura,2022,3,799003,35586
6522,tripura,2022,3,799006,22254
6523,tripura,2022,3,799102,20683
6524,tripura,2022,3,799114,19108
6525,tripura,2022,3,799002,19010
6526,tripura,2022,3,799004,18606
6527,tripura,2022,3,799155,17384
6528,tripura,2022,3,799007,16301
6529,tripura,2022,3,799205,15835
6530,tripura,2022,4,799001,45881
6531,tripura,2022,4,799003,37391
6532,tripura,2022,4,799006,23420
6533,tripura,2022,4,799102,21582
6534,tripura,2022,4,799114,20070
6535,tripura,2022,4,799002,19938
6536,tripura,2022,4,799004,19534
6537,tripura,2022,4,799155,18162
6538,tripura,2022,4,799007,17130
6539,tripura,2022,4,799205,16550
6540,uttar-pradesh,2018,1,201301,114625
6541,uttar-pradesh,2018,1,201307,56583
6542,uttar-pradesh,2018,1,201009,54783
6543,uttar-pradesh,2018,1,211002,51023
6544,uttar-pradesh,2018,1,201318,49362
6545,uttar-pradesh,2018,1,201308,42420
6546,uttar-pradesh,2018,1,250001,41193
6547,uttar-pradesh,2018,1,201014,38782
6548,uttar-pradesh,2018,1,226010,38589
